record_id,enumerator_id,region,age,income,education,employment_status
HH-SOUTH-7242,E-1033,South East,75,12565,A-level,retired
HH-NORTH-9720,E-1062,West Midlands,37,13781,GCSE,retired
HH-WEST-4759,E-1150,Scotland,20,77036,No formal qualification,employed
HH-WEST-3531,E-1183,Yorkshire,31,3583,PhD,student
HH-SOUTH-5322,E-1089,North East,20,942,A-level,unemployed
HH-SCOTLAND-2516,E-1019,Wales,74,13698,PhD,retired
HH-LONDON-8647,E-1040,South East,60,8422,PhD,unemployed
HH-SOUTH-9007,E-1022,South West,36,60999,GCSE,employed
HH-SCOTLAND-5453,E-1098,East Midlands,64,708,Master,unemployed
HH-WEST-2536,E-1038,North East,22,6707,Degree,student
HH-LONDON-5046,E-1103,North West,19,113123,Master,employed
HH-YORKSHIRE-1814,E-1150,Scotland,50,6394,PhD,unemployed
HH-EAST-1680,E-1108,West Midlands,39,1676,Master,student
HH-EAST-3739,E-1020,London,77,6028,No formal qualification,unemployed
HH-WALES-7904,E-1076,North East,29,81247,Degree,employed
HH-NORTH-8514,E-1070,East Midlands,60,39221,PhD,employed
HH-LONDON-2545,E-1179,South East,78,6602,PhD,unemployed
HH-NORTH-2480,E-1104,East Midlands,74,119096,GCSE,employed
HH-SOUTH-9300,E-1125,Scotland,76,3903,A-level,unemployed
HH-WEST-6365,E-1021,West Midlands,31,29481,GCSE,retired
HH-YORKSHIRE-5550,E-1020,North East,51,6841,A-level,student
HH-YORKSHIRE-1734,E-1161,East Midlands,39,35519,Degree,retired
HH-YORKSHIRE-2263,E-1111,North West,48,719,A-level,unemployed
HH-YORKSHIRE-6980,E-1104,South East,37,15407,No formal qualification,retired
HH-NORTH-3600,E-1090,North West,66,90351,GCSE,employed
HH-SOUTH-1475,E-1096,Yorkshire,79,2127,Master,unemployed
HH-WEST-6777,E-1194,East Midlands,60,4976,PhD,student
HH-NORTH-4819,E-1002,North West,80,110696,GCSE,employed
HH-WALES-2645,E-1032,Wales,72,111784,PhD,employed
HH-WEST-1351,E-1199,South West,25,7333,GCSE,unemployed
HH-EAST-6060,E-1103,North West,16,4802,PhD,student
HH-NORTH-8494,E-1060,Scotland,17,4689,Degree,unemployed
HH-SOUTH-5314,E-1015,Yorkshire,65,6692,Master,unemployed
HH-SOUTH-3101,E-1139,East Midlands,63,1036,GCSE,student
HH-LONDON-1221,E-1158,West Midlands,63,7511,Degree,student
HH-NORTH-2720,E-1064,Scotland,38,3059,No formal qualification,unemployed
HH-WALES-3884,E-1003,East Midlands,60,7433,Degree,unemployed
HH-EAST-4317,E-1062,East Midlands,71,6598,GCSE,student
HH-LONDON-3874,E-1125,North West,32,9343,No formal qualification,student
HH-YORKSHIRE-1797,E-1077,South West,50,1086,PhD,unemployed
HH-YORKSHIRE-6888,E-1158,East Midlands,31,51262,PhD,employed
HH-LONDON-2650,E-1090,Yorkshire,74,23656,Degree,retired
HH-YORKSHIRE-9537,E-1057,Yorkshire,16,1452,Master,student
HH-NORTH-2463,E-1170,Wales,74,94479,Degree,employed
HH-EAST-3795,E-1124,Yorkshire,43,188,A-level,student
HH-NORTH-1219,E-1044,North West,52,1676,Degree,student
HH-SOUTH-6339,E-1118,South West,55,7184,A-level,student
HH-WEST-7715,E-1058,East Midlands,33,35521,GCSE,retired
HH-LONDON-5280,E-1053,North West,46,30454,Degree,retired
HH-SCOTLAND-5857,E-1055,West Midlands,31,20454,GCSE,retired
HH-YORKSHIRE-9057,E-1033,South West,44,4927,PhD,unemployed
HH-SOUTH-6367,E-1013,Yorkshire,71,68669,No formal qualification,employed
HH-NORTH-9004,E-1057,East Midlands,36,2718,Master,student
HH-LONDON-7685,E-1141,Wales,62,31012,A-level,retired
HH-NORTH-7164,E-1194,East Midlands,27,5573,GCSE,unemployed
HH-LONDON-6310,E-1160,Scotland,72,90759,Master,employed
HH-LONDON-8659,E-1119,South West,37,89914,GCSE,employed
HH-SOUTH-4130,E-1018,London,49,36668,Master,retired
HH-YORKSHIRE-2492,E-1105,Wales,24,13535,A-level,retired
HH-WEST-6512,E-1011,West Midlands,70,44356,PhD,employed
HH-SCOTLAND-7196,E-1152,Scotland,75,5641,Master,unemployed
HH-WEST-2638,E-1133,Yorkshire,72,23692,No formal qualification,retired
HH-EAST-9496,E-1106,South West,61,113492,GCSE,employed
HH-YORKSHIRE-8317,E-1131,North East,47,5182,GCSE,student
HH-NORTH-1436,E-1101,North West,62,2250,A-level,student
HH-YORKSHIRE-5075,E-1005,Scotland,42,9632,PhD,student
HH-SOUTH-1547,E-1176,South West,52,27469,Degree,retired
HH-NORTH-8949,E-1089,South West,35,5287,No formal qualification,student
HH-EAST-6062,E-1012,East Midlands,56,39893,GCSE,retired
HH-LONDON-3361,E-1022,Scotland,45,107654,Degree,employed
HH-SCOTLAND-9242,E-1071,South West,28,38725,Master,employed
HH-SOUTH-8061,E-1030,Yorkshire,83,101193,Degree,employed
HH-SOUTH-9111,E-1094,Yorkshire,54,1669,No formal qualification,student
HH-EAST-2682,E-1121,North West,40,5654,Master,unemployed
HH-SCOTLAND-9020,E-1055,East Midlands,85,21173,GCSE,retired
HH-SOUTH-6208,E-1006,Scotland,67,5468,Degree,student
HH-LONDON-5824,E-1084,West Midlands,73,5450,A-level,unemployed
HH-SOUTH-3679,E-1188,South East,61,2434,GCSE,unemployed
HH-NORTH-6692,E-1071,East Midlands,27,31026,No formal qualification,retired
HH-NORTH-3674,E-1113,East Midlands,49,33805,PhD,retired
HH-NORTH-2205,E-1029,Yorkshire,78,902,Master,student
HH-NORTH-9667,E-1001,West Midlands,38,102605,PhD,employed
HH-NORTH-6020,E-1129,Yorkshire,81,1112,A-level,student
HH-LONDON-2986,E-1057,Wales,63,1578,GCSE,student
HH-WEST-3584,E-1047,North West,54,2025,GCSE,student
HH-EAST-3684,E-1011,West Midlands,16,3311,GCSE,employed
HH-SOUTH-4145,E-1072,Scotland,28,6003,GCSE,unemployed
HH-YORKSHIRE-5019,E-1200,Yorkshire,79,6338,GCSE,unemployed
HH-YORKSHIRE-8375,E-1128,North West,71,7697,A-level,student
HH-SOUTH-7722,E-1076,Wales,29,38399,No formal qualification,retired
HH-SOUTH-8782,E-1153,North East,67,37799,Master,retired
HH-WEST-7828,E-1033,West Midlands,68,7554,No formal qualification,student
HH-SOUTH-5459,E-1031,Yorkshire,59,1426,PhD,student
HH-SCOTLAND-5000,E-1144,Wales,65,1622,GCSE,student
HH-SCOTLAND-7800,E-1188,South West,68,24635,GCSE,employed
HH-WALES-9444,E-1003,South West,39,4628,A-level,unemployed
HH-NORTH-5839,E-1003,South East,20,63814,No formal qualification,employed
HH-NORTH-7904,E-1102,South East,66,6157,A-level,unemployed
HH-WALES-2426,E-1177,North East,31,6805,Master,unemployed
HH-SOUTH-7443,E-1139,Yorkshire,19,14107,GCSE,retired
HH-WEST-7422,E-1123,London,22,7894,Master,unemployed
HH-WEST-9066,E-1082,Yorkshire,38,8993,GCSE,unemployed
HH-LONDON-9118,E-1050,London,81,100466,Degree,employed
HH-NORTH-4975,E-1042,Scotland,36,7382,GCSE,unemployed
HH-NORTH-5811,E-1000,Scotland,64,30043,No formal qualification,employed
HH-EAST-7645,E-1064,North East,60,9169,GCSE,unemployed
HH-WEST-1160,E-1082,East Midlands,23,7421,Degree,unemployed
HH-NORTH-2123,E-1139,South West,45,5349,Degree,student
HH-YORKSHIRE-1512,E-1017,South West,18,73658,A-level,employed
HH-SCOTLAND-9260,E-1086,Wales,82,1293,A-level,student
HH-EAST-5776,E-1135,South West,85,6027,Degree,unemployed
HH-SCOTLAND-4516,E-1027,North East,70,8714,Master,unemployed
HH-YORKSHIRE-7121,E-1020,North East,45,3282,Master,student
HH-LONDON-4839,E-1042,Wales,79,95216,Master,employed
HH-NORTH-4405,E-1051,North West,44,3354,GCSE,student
HH-EAST-2746,E-1015,South West,68,37939,GCSE,retired
HH-SOUTH-3473,E-1031,Yorkshire,22,7212,No formal qualification,student
HH-NORTH-8325,E-1018,London,65,5138,A-level,student
HH-NORTH-4725,E-1122,South West,64,96871,Degree,employed
HH-NORTH-6312,E-1100,London,28,119327,GCSE,employed
HH-SOUTH-2679,E-1125,South West,20,17077,Degree,retired
HH-SOUTH-3023,E-1023,Wales,71,109126,No formal qualification,employed
HH-EAST-2343,E-1154,London,50,9772,Master,student
HH-LONDON-2786,E-1182,South West,74,39619,Master,retired
HH-SOUTH-9722,E-1190,North West,17,36825,GCSE,retired
HH-SCOTLAND-3380,E-1013,East Midlands,65,99250,A-level,employed
HH-NORTH-9775,E-1074,Wales,57,2204,Master,unemployed
HH-NORTH-6104,E-1077,London,33,71346,GCSE,employed
HH-SOUTH-9812,E-1014,Scotland,58,7799,No formal qualification,unemployed
HH-EAST-9199,E-1097,Yorkshire,29,24010,A-level,employed
HH-SOUTH-5673,E-1200,London,71,7352,Master,unemployed
HH-NORTH-1979,E-1008,North East,82,31801,No formal qualification,retired
HH-SCOTLAND-4778,E-1067,London,67,112882,GCSE,employed
HH-SOUTH-3731,E-1111,East Midlands,82,843,Degree,unemployed
HH-SOUTH-1403,E-1167,Wales,60,953,A-level,student
HH-WALES-5756,E-1156,Scotland,78,6516,Degree,unemployed
HH-NORTH-2194,E-1087,South West,75,96127,A-level,employed
HH-WALES-8473,E-1128,Wales,56,7069,Master,student
HH-SCOTLAND-1892,E-1163,North East,78,24340,A-level,retired
HH-NORTH-8803,E-1045,Yorkshire,74,39513,Master,retired
HH-YORKSHIRE-3092,E-1127,South West,74,4998,Master,student
HH-SCOTLAND-2729,E-1048,South West,24,38389,A-level,retired
HH-NORTH-9211,E-1023,East Midlands,38,6716,GCSE,student
HH-WALES-9456,E-1043,Wales,45,29395,Degree,retired
HH-WALES-4512,E-1118,Scotland,47,84718,Degree,employed
HH-NORTH-9913,E-1104,South East,62,80427,PhD,employed
HH-LONDON-6796,E-1040,South East,17,16237,GCSE,retired
HH-LONDON-2034,E-1076,London,17,5704,No formal qualification,student
HH-LONDON-1886,E-1186,East Midlands,82,87430,Master,employed
HH-NORTH-3345,E-1100,East Midlands,84,102820,No formal qualification,employed
HH-SCOTLAND-5291,E-1027,Yorkshire,85,1730,No formal qualification,unemployed
HH-NORTH-5955,E-1004,West Midlands,62,1329,Degree,unemployed
HH-YORKSHIRE-9276,E-1092,South East,53,6339,GCSE,unemployed
HH-YORKSHIRE-4617,E-1200,Wales,77,7115,Degree,student
HH-SOUTH-6115,E-1035,North East,55,1484,No formal qualification,unemployed
HH-LONDON-2028,E-1055,North West,58,2235,GCSE,unemployed
HH-NORTH-3576,E-1042,North East,44,8328,Degree,student
HH-NORTH-2894,E-1007,Wales,29,100367,GCSE,employed
HH-EAST-4846,E-1009,South East,33,6538,No formal qualification,student
HH-SOUTH-4033,E-1025,Yorkshire,74,4480,Master,student
HH-SOUTH-7062,E-1141,South West,76,30766,No formal qualification,retired
HH-SCOTLAND-3898,E-1048,London,46,30759,PhD,retired
HH-SOUTH-8089,E-1152,South East,22,55,GCSE,student
HH-EAST-7507,E-1159,East Midlands,52,6912,Degree,student
HH-EAST-9497,E-1191,North West,79,7544,No formal qualification,student
HH-YORKSHIRE-1556,E-1091,North East,85,11190,A-level,retired
HH-SOUTH-1870,E-1049,North East,19,116508,A-level,employed
HH-LONDON-2473,E-1136,Scotland,45,6742,GCSE,unemployed
HH-WALES-8397,E-1012,Wales,67,119030,A-level,employed
HH-YORKSHIRE-7785,E-1062,Scotland,22,8681,A-level,student
HH-EAST-8759,E-1046,West Midlands,62,2784,GCSE,student
HH-SCOTLAND-7014,E-1196,West Midlands,72,37777,Degree,retired
HH-WEST-9734,E-1034,East Midlands,67,34730,Degree,employed
HH-SOUTH-1168,E-1069,West Midlands,32,4757,PhD,student
HH-YORKSHIRE-1530,E-1129,North East,76,4474,No formal qualification,student
HH-WALES-9183,E-1009,London,80,8787,A-level,unemployed
HH-NORTH-7222,E-1112,West Midlands,80,9656,A-level,student
HH-LONDON-1656,E-1114,South East,68,73529,GCSE,employed
HH-SOUTH-3579,E-1047,Yorkshire,62,96493,PhD,employed
HH-WALES-4753,E-1010,Wales,59,8023,Master,unemployed
HH-EAST-5653,E-1039,London,47,3346,Master,unemployed
HH-SOUTH-4266,E-1069,North West,66,31911,GCSE,retired
HH-NORTH-6529,E-1084,Scotland,29,7233,Degree,unemployed
HH-SOUTH-4627,E-1186,London,17,31816,No formal qualification,retired
HH-YORKSHIRE-2655,E-1001,North West,44,2403,Degree,student
HH-YORKSHIRE-5720,E-1080,Wales,75,91375,No formal qualification,employed
HH-NORTH-5396,E-1198,Scotland,81,9895,No formal qualification,student
HH-YORKSHIRE-3658,E-1127,Wales,38,2853,No formal qualification,unemployed
HH-SOUTH-6992,E-1051,Yorkshire,18,39038,A-level,retired
HH-SCOTLAND-5210,E-1038,London,44,31068,A-level,retired
HH-NORTH-9701,E-1058,Wales,48,7258,GCSE,unemployed
HH-NORTH-3865,E-1140,North East,63,3117,Master,unemployed
HH-SCOTLAND-1856,E-1136,London,64,39561,Master,retired
HH-EAST-6911,E-1048,East Midlands,54,38273,Degree,retired
HH-EAST-1962,E-1103,South East,44,5287,PhD,student
HH-SCOTLAND-5362,E-1117,South East,26,25251,PhD,retired
HH-EAST-2061,E-1058,Scotland,41,31839,PhD,retired
HH-EAST-9169,E-1113,Yorkshire,62,3299,GCSE,student
HH-EAST-9880,E-1171,North West,38,9132,GCSE,student
HH-NORTH-4288,E-1072,Wales,75,4474,PhD,student
HH-WEST-7721,E-1168,Yorkshire,51,32796,PhD,employed
HH-EAST-9377,E-1165,Wales,81,2917,A-level,unemployed
HH-EAST-8683,E-1187,South East,44,94304,No formal qualification,employed
HH-SOUTH-3595,E-1189,Scotland,20,4902,GCSE,unemployed
HH-SOUTH-8232,E-1142,East Midlands,24,9847,No formal qualification,student
HH-NORTH-5771,E-1096,Scotland,47,100169,No formal qualification,employed
HH-LONDON-5260,E-1059,Yorkshire,18,383,Master,unemployed
HH-WALES-1247,E-1021,East Midlands,35,23756,Degree,retired
HH-YORKSHIRE-5795,E-1117,Scotland,71,112639,GCSE,employed
HH-SCOTLAND-9815,E-1166,Yorkshire,76,6224,PhD,unemployed
HH-LONDON-5830,E-1020,North East,44,7942,Degree,student
HH-YORKSHIRE-1570,E-1050,Scotland,67,9384,Degree,student
HH-LONDON-5571,E-1056,South West,37,37341,No formal qualification,retired
HH-NORTH-1337,E-1043,South East,82,35378,Master,retired
HH-EAST-2117,E-1098,South East,16,33668,PhD,retired
HH-NORTH-1056,E-1022,North West,83,14261,Degree,retired
HH-NORTH-8347,E-1000,North West,21,58196,A-level,employed
HH-NORTH-1259,E-1036,North East,49,12234,Master,retired
HH-WEST-9358,E-1037,North West,75,117802,No formal qualification,employed
HH-YORKSHIRE-5797,E-1004,London,78,5757,Degree,student
HH-LONDON-5657,E-1111,Scotland,20,18067,Master,retired
HH-EAST-5484,E-1038,South East,19,96123,Master,employed
HH-YORKSHIRE-7122,E-1120,West Midlands,84,6845,Degree,unemployed
HH-LONDON-3248,E-1134,West Midlands,25,6152,Master,unemployed
HH-WEST-4064,E-1127,London,74,2074,Degree,student
HH-NORTH-9375,E-1030,West Midlands,72,20441,GCSE,retired
HH-WALES-3730,E-1104,Yorkshire,43,2328,A-level,unemployed
HH-NORTH-9736,E-1033,South East,78,5236,Degree,student
HH-EAST-4308,E-1151,North West,69,3895,No formal qualification,unemployed
HH-WEST-5184,E-1028,East Midlands,68,8588,A-level,student
HH-SOUTH-5036,E-1041,London,80,6069,GCSE,student
HH-SOUTH-9570,E-1049,East Midlands,84,28317,GCSE,retired
HH-YORKSHIRE-6519,E-1024,Scotland,47,334,Master,unemployed
HH-LONDON-7976,E-1159,Scotland,74,1219,GCSE,unemployed
HH-LONDON-7962,E-1180,Yorkshire,59,3603,No formal qualification,student
HH-WEST-2018,E-1017,Wales,85,8455,Master,unemployed
HH-SOUTH-7199,E-1064,East Midlands,74,85471,GCSE,employed
HH-NORTH-6352,E-1136,West Midlands,58,278,PhD,student
HH-SOUTH-3181,E-1073,Scotland,40,24292,A-level,retired
HH-SOUTH-4407,E-1196,West Midlands,76,5685,Master,student
HH-SOUTH-7462,E-1022,East Midlands,68,3566,Master,unemployed
HH-LONDON-2046,E-1106,North East,83,723,GCSE,unemployed
HH-LONDON-3484,E-1057,South West,66,2816,Degree,unemployed
HH-SOUTH-8021,E-1030,Yorkshire,40,114434,Degree,employed
HH-NORTH-9830,E-1187,Scotland,74,4280,GCSE,student
HH-NORTH-6430,E-1067,South East,49,2768,Master,unemployed
HH-WALES-1553,E-1118,Wales,24,20158,PhD,employed
HH-SOUTH-4549,E-1091,West Midlands,43,8240,A-level,unemployed
HH-WEST-7960,E-1123,North West,24,36530,A-level,retired
HH-WEST-5989,E-1138,Scotland,32,3403,PhD,student
HH-SOUTH-7357,E-1029,Yorkshire,34,27142,No formal qualification,retired
HH-SOUTH-3141,E-1113,London,63,1275,PhD,student
HH-YORKSHIRE-5910,E-1009,Scotland,42,3176,Master,student
HH-YORKSHIRE-1378,E-1179,East Midlands,82,1229,A-level,unemployed
HH-SOUTH-6078,E-1168,Scotland,82,87503,Degree,employed
HH-WALES-7368,E-1020,Scotland,41,8644,A-level,student
HH-WALES-1626,E-1035,West Midlands,64,101289,Master,employed
HH-WALES-1722,E-1129,North West,52,29857,Degree,employed
HH-YORKSHIRE-9197,E-1108,Scotland,33,5249,Master,unemployed
HH-LONDON-6929,E-1154,East Midlands,66,3084,A-level,student
HH-LONDON-1255,E-1086,South West,78,960,Master,student
HH-SOUTH-2665,E-1163,North West,50,8110,Degree,student
HH-EAST-2183,E-1197,South West,70,4842,A-level,student
HH-SCOTLAND-7129,E-1007,Scotland,35,3738,No formal qualification,student
HH-WALES-1516,E-1123,East Midlands,26,5298,No formal qualification,student
HH-LONDON-7606,E-1108,North East,49,6633,No formal qualification,student
HH-YORKSHIRE-7894,E-1169,South East,26,8329,Master,student
HH-YORKSHIRE-4307,E-1189,Wales,22,20258,Degree,retired
HH-WEST-3968,E-1023,South West,57,1168,GCSE,unemployed
HH-SOUTH-9817,E-1126,South East,84,70322,Master,employed
HH-YORKSHIRE-8203,E-1188,South East,83,3915,A-level,student
HH-YORKSHIRE-8822,E-1075,South West,25,28810,No formal qualification,retired
HH-NORTH-3438,E-1179,South West,23,21407,GCSE,retired
HH-WALES-9697,E-1032,West Midlands,76,6106,A-level,unemployed
HH-SOUTH-7421,E-1200,Scotland,22,12652,Master,retired
HH-NORTH-6050,E-1156,South East,66,65053,Master,employed
HH-YORKSHIRE-6835,E-1063,South East,53,23341,A-level,employed
HH-NORTH-7608,E-1076,South East,34,8778,A-level,unemployed
HH-NORTH-9564,E-1158,Wales,61,19828,GCSE,retired
HH-SOUTH-9399,E-1123,North East,37,6141,A-level,student
HH-NORTH-1671,E-1175,London,77,5132,Master,unemployed
HH-WEST-3311,E-1156,Wales,59,3785,PhD,unemployed
HH-WEST-9028,E-1021,Wales,17,31928,PhD,employed
HH-LONDON-8660,E-1105,South East,23,1476,GCSE,student
HH-SOUTH-9294,E-1029,East Midlands,31,36482,PhD,employed
HH-SCOTLAND-2389,E-1190,Wales,59,5856,GCSE,student
HH-SOUTH-4018,E-1134,South East,63,4466,Master,student
HH-SCOTLAND-3346,E-1127,East Midlands,46,5142,PhD,student
HH-YORKSHIRE-9221,E-1019,Scotland,82,6918,GCSE,unemployed
HH-SCOTLAND-2634,E-1027,South West,31,21957,A-level,retired
HH-EAST-8428,E-1191,South West,65,25038,GCSE,employed
HH-YORKSHIRE-1111,E-1159,London,20,17216,PhD,retired
HH-SCOTLAND-8419,E-1163,Yorkshire,70,7345,A-level,student
HH-LONDON-5608,E-1183,Yorkshire,78,28532,GCSE,employed
HH-NORTH-2062,E-1047,West Midlands,50,7597,A-level,unemployed
HH-WALES-1642,E-1196,North East,73,22946,GCSE,retired
HH-SOUTH-1166,E-1174,South East,23,23456,A-level,retired
HH-WEST-7575,E-1181,West Midlands,78,9804,Degree,unemployed
HH-SOUTH-5452,E-1057,London,78,20693,Master,retired
HH-WALES-4495,E-1162,Yorkshire,36,105530,No formal qualification,employed
HH-WEST-3862,E-1167,North East,63,9528,A-level,student
HH-WEST-3762,E-1120,East Midlands,51,30940,A-level,retired
HH-WALES-1337,E-1076,West Midlands,18,35758,Degree,retired
HH-SOUTH-4874,E-1061,North West,76,6346,PhD,student
HH-EAST-7410,E-1105,South West,61,108476,No formal qualification,employed
HH-SOUTH-3706,E-1072,London,51,7640,PhD,student
HH-SOUTH-7650,E-1042,Scotland,77,3214,Degree,unemployed
HH-NORTH-2680,E-1113,West Midlands,81,11157,GCSE,retired
HH-WEST-5261,E-1073,South West,59,35922,A-level,employed
HH-NORTH-3647,E-1063,Scotland,36,55330,Degree,employed
HH-SCOTLAND-2377,E-1000,East Midlands,22,9290,GCSE,unemployed
HH-NORTH-4967,E-1066,North East,66,119805,GCSE,employed
HH-WALES-4546,E-1156,South West,81,276,Master,unemployed
HH-YORKSHIRE-4512,E-1099,Wales,50,1637,No formal qualification,unemployed
HH-YORKSHIRE-3308,E-1096,Yorkshire,24,5152,Master,student
HH-SCOTLAND-5984,E-1149,South East,68,19813,PhD,retired
HH-SCOTLAND-7887,E-1001,South East,79,3703,Master,unemployed
HH-NORTH-7474,E-1048,West Midlands,80,4817,A-level,unemployed
HH-EAST-3933,E-1176,North East,32,878,No formal qualification,student
HH-SCOTLAND-7630,E-1110,North West,69,52410,PhD,employed
HH-LONDON-7935,E-1012,East Midlands,28,72856,No formal qualification,employed
HH-YORKSHIRE-3369,E-1009,East Midlands,75,40689,PhD,employed
HH-EAST-2154,E-1177,Yorkshire,63,50423,Degree,employed
HH-WEST-8535,E-1156,East Midlands,48,6763,Master,student
HH-WALES-7190,E-1032,London,25,1195,GCSE,student
HH-SCOTLAND-2059,E-1028,East Midlands,38,8345,A-level,student
HH-EAST-5750,E-1075,South East,65,6177,Degree,student
HH-WALES-9068,E-1100,Scotland,18,10159,No formal qualification,retired
HH-EAST-9972,E-1151,Yorkshire,69,8337,PhD,student
HH-EAST-4346,E-1197,North West,55,6887,Degree,student
HH-LONDON-9034,E-1131,North West,40,3888,A-level,unemployed
HH-WALES-6494,E-1170,North East,78,34322,Master,retired
HH-SOUTH-4602,E-1121,South West,78,3456,Degree,unemployed
HH-WALES-9044,E-1121,Scotland,36,14116,A-level,retired
HH-WALES-3809,E-1004,Wales,36,34653,Master,retired
HH-WALES-6913,E-1002,North West,51,6579,GCSE,student
HH-WALES-8338,E-1114,London,31,3213,PhD,unemployed
HH-LONDON-5669,E-1049,North West,29,72780,A-level,employed
HH-YORKSHIRE-5647,E-1107,Scotland,81,270,Degree,student
HH-SCOTLAND-2849,E-1113,South East,74,5313,Degree,unemployed
HH-SCOTLAND-3159,E-1146,Scotland,66,88115,A-level,employed
HH-EAST-3543,E-1154,South West,26,24164,Degree,retired
HH-YORKSHIRE-6052,E-1095,West Midlands,61,8421,Master,student
HH-NORTH-7772,E-1007,Scotland,52,9182,No formal qualification,unemployed
HH-WALES-2346,E-1048,Scotland,29,6838,GCSE,student
HH-YORKSHIRE-3412,E-1111,South East,42,8657,No formal qualification,unemployed
HH-YORKSHIRE-4501,E-1193,North West,82,1628,A-level,student
HH-WEST-9468,E-1038,Wales,82,39398,GCSE,retired
HH-WALES-5667,E-1110,West Midlands,41,1039,PhD,student
HH-SOUTH-9580,E-1049,Yorkshire,23,1125,No formal qualification,student
HH-LONDON-5193,E-1160,South East,85,43637,PhD,employed
HH-NORTH-1069,E-1079,North West,37,35109,A-level,retired
HH-WALES-1762,E-1011,Yorkshire,75,1324,Master,unemployed
HH-LONDON-1858,E-1081,Yorkshire,50,8987,A-level,unemployed
HH-YORKSHIRE-2102,E-1149,West Midlands,18,74862,No formal qualification,employed
HH-SCOTLAND-2446,E-1183,Scotland,71,4016,GCSE,student
